token_mint,token_symbol,total_tvl_usd,total_volume_usd,total_pool_count,has_orca,orca_pool_count,has_raydium,raydium_pool_count,has_meteora,meteora_pool_count,has_kamino,kamino_reserve_count,has_exponent,exponent_market_count,dex_tvl_usd,dex_volume_usd,dex_pool_count,dex_protocol_count,lending_tvl_usd,yield_tvl_usd,protocol_count,venue_type_count,has_lending_and_yield,protocols_list,venue_types_list,top_dex_counterparts,source_count_with_symbol,symbol_confidence,has_complete_metadata,interest_score,shortlist_tier
2ecty3ds7jENmwvTqU3zmpaWZ5wyNEJbQBPLtHqjC1U9,PURR,6520.47,0.0,1,False,0,True,1,False,0,False,0,False,0,6520.47,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.91,tail
sCJVxv7hmGcUEwNLBgEtUQNUWjGpEoj9bxvSaRNZtSD,DOGE,6521.1,0.0,1,False,0,True,1,False,0,False,0,False,0,6521.1,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDT,1,medium,False,26.91,tail
HHcsLmPyZoVpHP6pVNyBf2vzxpeMkxgaZw9NJZyWpump,GNOCCHI,6521.94,0.734224409358911,1,False,0,True,1,False,0,False,0,False,0,6521.94,0.734224409358911,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.91,tail
65KAfJ9UmCy7DWKZ8R3UWYVZK5MeKfTCLVLP2dW4bonk,McRib,6487.815,0.0,1,False,0,True,1,False,0,False,0,False,0,6487.815,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USD1,1,medium,False,26.9,tail
93fcCE6kEHuRyN4Ub3VxB7ac9vdpZLaprjBJZxhKTczf,OPTIMUS,6488.48,20.647176715674085,1,False,0,True,1,False,0,False,0,False,0,6488.48,20.647176715674085,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
va9jvBNk1eCi8ebtJjy9Laomu7CdBDBjYuvNCkGpump,TESOL,6495.66,0.0,1,False,0,True,1,False,0,False,0,False,0,6495.66,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
4ytizhz37BwwzSDgvRLrwaEUPbpA1Vmv1eAsFR3WCray,TYTR,6496.86,27.42386432587977,1,False,0,True,1,False,0,False,0,False,0,6496.86,27.42386432587977,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
FLrgwxXaX8q8ECF18weDf3PLAYorXST5orpY34d8jfbm,CHINU,6511.83,3.775984950172201,1,False,0,True,1,False,0,False,0,False,0,6511.83,3.775984950172201,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
GgJJRwLg9NzFQ97o1CJLGLp1KLSUMBwFc6eQNVEr4fbW,$TOLY,6509.785,0.0,1,False,0,True,1,False,0,False,0,False,0,6509.785,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
68ezQzEjRkHDCrhLYCpzvoY4ADKct6GdVZKPSMCJpump,ELONCOIN,6506.37,0.0,1,False,0,True,1,False,0,False,0,False,0,6506.37,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
9tsUburWeWCCyt6yYWXYdykwPwSK6tYZsr2pjX7vNRWZ,GYAT,6518.53,0.0,1,False,0,True,1,False,0,False,0,False,0,6518.53,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
DMJxiGjuzwVp9x1LUL9w4mH9ActCuvBykQycJPBQbonk,Greenland,6498.39,172.20952611023316,1,False,0,True,1,False,0,False,0,False,0,6498.39,172.20952611023316,1,1,0.0,0.0,1,1,False,Raydium,dex,USD1,1,medium,False,26.9,tail
QcNnhASrCxLpkqndMvLJmBu8HAkdViZzdipBAoypump,SHIMMY,6504.17,0.0,1,False,0,True,1,False,0,False,0,False,0,6504.17,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
iKTRRmF3WSd4HEbHfyiRcA2e4vdbtEDkjmCLs3Hpump,LASER,6499.175,64.05713019828492,1,False,0,True,1,False,0,False,0,False,0,6499.175,64.05713019828492,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
2VEMWicZLTW6XXY2GTuakUe6YEGhiwERm7K9Ajqpbonk,IP,6499.135,3254.98708453513,1,False,0,True,1,False,0,False,0,False,0,6499.135,3254.98708453513,1,1,0.0,0.0,1,1,False,Raydium,dex,USD1,1,medium,False,26.9,tail
DXCoKQ7iLpux398fNHewQn6djfGobzFuPiR5o8hrVHAb,FATALITY,6514.56,44.69998614899339,1,False,0,True,1,False,0,False,0,False,0,6514.56,44.69998614899339,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
HsubwaQv2FvtgVc3gSMEu9GD5whey5BjmBCFo1zHR1wS,BITCHAT,6512.46,41.04416170926044,1,False,0,True,1,False,0,False,0,False,0,6512.46,41.04416170926044,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
5YqckGEkWHJmp9LW5aUF2uJrdUbMJaHcYnGjA8M7Ebw8,TORSY,6518.36,220.2463581375913,1,False,0,True,1,False,0,False,0,False,0,6518.36,220.2463581375913,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
DdWVqFmdQpyjdU3AeUSEhrsnJQBPH7iK9xdCFrBgpAy2,BINU,6504.1,0.0,1,False,0,True,1,False,0,False,0,False,0,6504.1,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
DDBYuKun37RH47A1hHsZZV8c8Lz45H1Y2XYKxDnN3Npe,ZxcCat,6490.03,0.0,1,False,0,True,1,False,0,False,0,False,0,6490.03,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
RAPRz9fd87y9qcBGj1VVqUbbUM6DaBggSDA58zc3N2b,R,6498.775,4.19017053130581,1,False,0,True,1,False,0,False,0,False,0,6498.775,4.19017053130581,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,26.9,tail
5dSqxyEpAYwp7rAS6ocwmgyZqYKdeyNjWchwr91fpump,CONSENT,6487.835,0.691538728631296,1,False,0,True,1,False,0,False,0,False,0,6487.835,0.691538728631296,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.9,tail
36Q5RuwiXbLxvRHvCjkKQxEpWmmoVUEM8dYQT2Wcbonk,Vienna,6491.14,0.0,1,False,0,True,1,False,0,False,0,False,0,6491.14,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USD1,1,medium,False,26.9,tail
yso11zxLbHA3wBJ9HAtVu6wnesqz9A2qxnhxanasZ4N,ySOL,6481.783847594685,0.0,1,True,1,False,0,False,0,False,0,False,0,6481.783847594685,0.0,1,1,0.0,0.0,1,1,False,Orca,dex,SOL,1,medium,False,26.89,tail
91E4cACQcnWDf7wYmwwM81HjLvCe6FR6vDT518ospump,Deadwhale,6482.71729353158,29896.9583357678,1,False,0,False,0,True,1,False,0,False,0,6482.71729353158,29896.9583357678,1,1,0.0,0.0,1,1,False,Meteora,dex,Deadwhale-SOL,1,medium,False,26.89,tail
8wKYixabewpkZ92HNzq8KgjHxNzF9P931HQPG22kbonk,Penguin,6483.91,0.0,1,False,0,True,1,False,0,False,0,False,0,6483.91,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USD1,1,medium,False,26.89,tail
XBMuuVZKHd6u8GyX6JakhjgpCA6h7FG28bXaWX2s51P,XBM,6484.905,105.92135291957575,1,False,0,True,1,False,0,False,0,False,0,6484.905,105.92135291957575,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,26.89,tail
792NFoxwa77hcHFArNLPftVgPV7ADsRWeZG9QZY1pump,X,6481.735,0.793602235760308,1,False,0,True,1,False,0,False,0,False,0,6481.735,0.793602235760308,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.89,tail
7RkBvMJDBkrYmSvLcUMcMvgbTGSwwZjtQGJr2eXrpump,CLICK,6471.035,0.0,1,False,0,True,1,False,0,False,0,False,0,6471.035,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.89,tail
CGaxo7iG1ti87VHvLMiU1dvPz9UggnHuftib3gPjpump,WIFSANTA,6474.39,353.7215525013485,1,False,0,True,1,False,0,False,0,False,0,6474.39,353.7215525013485,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.89,tail
HBbx39XQFqQf3QgZLb1rtMfoxJBSqYRDgKxzTMqWpump,LUMI,6478.24,0.0,1,False,0,True,1,False,0,False,0,False,0,6478.24,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.89,tail
B6z2FEswWE7KDNvcmBK2b8EpLzVC9KCoz5C4HaRUj3ND,XRP,6464.56,0.0,1,False,0,True,1,False,0,False,0,False,0,6464.56,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDT,1,medium,False,26.89,tail
CwdjgD54hgTQChspxHhirWLQWqy3EsxtndrcpLBqpump,GOBI,6470.515,159.03545400923318,1,False,0,True,1,False,0,False,0,False,0,6470.515,159.03545400923318,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.89,tail
93s39pnRwp5NUxvJ3A5zDWoXxKxqW4RCVzMuNsKZbonk,KAPPA,6460.245,2.6339644310620898,1,False,0,True,1,False,0,False,0,False,0,6460.245,2.6339644310620898,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.89,tail
4ABXJEK62bfKqPiCbSsUtmb4nfkCNPDGtvLhwQcAWNjc,reee,6477.85,0.0,1,False,0,True,1,False,0,False,0,False,0,6477.85,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.89,tail
6Bp9LWtyVXcEATi5nuquX5p1hPGUg1cVoUuXGN9Epump,AIFRUITS,6430.35332278795,6847.166502986078,1,False,0,False,0,True,1,False,0,False,0,6430.35332278795,6847.166502986078,1,1,0.0,0.0,1,1,False,Meteora,dex,AIFRUITS-SOL,1,medium,False,26.88,tail
CqYM3eUQnppnQtPNcHWYdN9tgb5ePnuBpSxkiFDupump,AICYCLE,6434.215,0.0,1,False,0,True,1,False,0,False,0,False,0,6434.215,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
9BeKELTgzbjakSqW9wcgfY9XSQwGUuM5H97pFyYkpump,nity,6437.915,0.0,1,False,0,True,1,False,0,False,0,False,0,6437.915,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
2HZdRs4Cxkg1WbiPxPZcramcEPo22dzeemMAYZhZpump,$ROGERS,6438.33,0.0,1,False,0,True,1,False,0,False,0,False,0,6438.33,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
2GJ8irQBYHwJNhvUU6fd9NnzAL3EAQKKF3A4LFhTCz4z,leather,6453.735,0.0,1,False,0,True,1,False,0,False,0,False,0,6453.735,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
R6bpDiiHSc7KeG1RW32XjQv6VxFcWZnkZ6tmGShPTLD,dotAGENTX,6442.73,696.947019461559,1,False,0,True,1,False,0,False,0,False,0,6442.73,696.947019461559,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
E4BAebWoUEhrUAMCq4DfDXEEX9cLaqdvzPCsWWWFdPcS,OHM,6446.615,0.0,1,False,0,True,1,False,0,False,0,False,0,6446.615,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
FjhUTic9fAYRQMqdGRVQs6SNdVQEX388Q6qQiuvppwxM,SRCH,6424.325,0.0,1,False,0,True,1,False,0,False,0,False,0,6424.325,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
Bi6RsD5eEi4rLUJT9c4BXE32Rgt1BC5ijcqWB57fbonk,USD,6426.145,0.0,1,False,0,True,1,False,0,False,0,False,0,6426.145,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USD1,1,medium,False,26.88,tail
42yzLyxGDjD5RFFQFYNVy7Pzubz6QPCK7HFK52f1pump,MTard,6426.32,4.196091214933587,1,False,0,True,1,False,0,False,0,False,0,6426.32,4.196091214933587,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
AATo232QyveLNTcUbxbv4LMLxaQe133a1jx3RjiGpump,WOMP,6427.875,0.0,1,False,0,True,1,False,0,False,0,False,0,6427.875,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
4EqmCRdEqcv8YPvQ77NuhuFQufHaBFM6XHGxPuachgLW,ETHEREUM,6453.885,0.0,1,False,0,True,1,False,0,False,0,False,0,6453.885,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
3de2yRhtD4VbJBb8EQAQffYMPLU4EnSHT1eveBwiL3tn,LOAF,6435.225,0.2720371298892505,1,False,0,True,1,False,0,False,0,False,0,6435.225,0.2720371298892505,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
4Svy1p3ZvaRv46Nqg22wTWb5Ge425dEG1m2f8SM5pump,REIGN,6435.75,5.54212402671534,1,False,0,True,1,False,0,False,0,False,0,6435.75,5.54212402671534,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
5CUzVJ9PpP43kYJmk2pHpYYbfjHDXWZkW2tsMpeboop,Scared,6437.22,13.733211935693424,1,False,0,True,1,False,0,False,0,False,0,6437.22,13.733211935693424,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
948H4FquubpPQxgeYxoo8kiKU12qtRuon8ccnD9r222a,FILES,6427.885,0.0,1,False,0,True,1,False,0,False,0,False,0,6427.885,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
5iMrtsyoKmyUDCjBULnGR26bBngo1NTBmNLTto1Qpump,People,6429.41,0.0,1,False,0,True,1,False,0,False,0,False,0,6429.41,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
5dDTxqg38NUY6ZKKGXXjaopWHt2xc3zSPoKhKmEEpump,YAIT,6432.885,4.475436063696648,1,False,0,True,1,False,0,False,0,False,0,6432.885,4.475436063696648,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
8dv3udbCdEUXGFXB2m7Hs7y5T9Jthe1V7LpZ28k7tgs7,AKR,6434.035,28.55468082340883,1,False,0,True,1,False,0,False,0,False,0,6434.035,28.55468082340883,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.88,tail
8pDajezgfVP6yTAVAgLkosTE4PKCQyc9mpHdPiqvpump,Synthia,6407.595,0.0,1,False,0,True,1,False,0,False,0,False,0,6407.595,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
GcWVDkoaBWZYW7bBgqCHDiqAmfnwwPxvbusA3s77pump,dp,6407.28,311.16757643738646,1,False,0,True,1,False,0,False,0,False,0,6407.28,311.16757643738646,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
95Sz824GQ4HtVgrpuTeh8YdpM8j54cffrHVro4FMP1YS,NODB.p,6406.33,0.0,1,False,0,True,1,False,0,False,0,False,0,6406.33,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,26.87,tail
AX6fPqzs5vupRQ6B8LryLAMrDw7D18dDXQAJKMSUTLSF,KAV,6405.885,160.87740425593248,1,False,0,True,1,False,0,False,0,False,0,6405.885,160.87740425593248,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
DGJpp5DeaiMtkCQs4PzKoFHPoy8WYNEy6yVKbam3hkKP,FLOPPY,6423.755,0.0,1,False,0,True,1,False,0,False,0,False,0,6423.755,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
DEi5h2u6EagntgA4dPpj8pZfXz78cUpdP8FQBdZ1x2yk,DEI,6421.965,0.0,1,False,0,True,1,False,0,False,0,False,0,6421.965,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
2EyNf2PCNT7eQ9ag1RDXw3qn3Cy22WdTA9T6HKDebonk,SSX,6421.855,3.595169738057605,1,False,0,True,1,False,0,False,0,False,0,6421.855,3.595169738057605,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
BVY5vx7R4FBdiL3iRGV9ndfcDr38PtmVUtkKTtC6pump,1$,6419.92,1.4382878863414803,1,False,0,True,1,False,0,False,0,False,0,6419.92,1.4382878863414803,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
umgcPr2uQHzmCerCu6kSPBiaUdMWZewRRQmQ54Apump,Taylor,6404.9,0.0,1,False,0,True,1,False,0,False,0,False,0,6404.9,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
3o4JsWCsxUWbdGUPuexcVXVEgXWT542A5E3nQ6heXMH6,VCCT,6403.595,0.0,1,False,0,True,1,False,0,False,0,False,0,6403.595,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
4F4JJckVUu9PX21SFNawrPr8Y5vqCTtfzYkivUBsTvSK,ALLFATHER,6411.3,0.0,1,False,0,True,1,False,0,False,0,False,0,6411.3,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
6FFKyjoutu58vVza6j5ZtWwfPcXnLNgb3WJ8GkyF1oMw,XRP,6409.93,0.0,1,False,0,True,1,False,0,False,0,False,0,6409.93,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDT,1,medium,False,26.87,tail
7AttWCig6QhqBHXwEmtxDLF6CByMFuFQvsPFAeJVgray,FLORIDA,6413.025,0.0,1,False,0,True,1,False,0,False,0,False,0,6413.025,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USD1,1,medium,False,26.87,tail
BbYV28CUZQxrmi7CYkvfA1rrCsu8KcvkFrqdeXmfnd61,MOG,6410.465,0.163748558629548,1,False,0,True,1,False,0,False,0,False,0,6410.465,0.163748558629548,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
GLaKjoyTiHu7Y3PCkyWSCg852pFyNXTequRJS9yCsFAP,sFAP,6417.1,121.82130697485238,1,False,0,True,1,False,0,False,0,False,0,6417.1,121.82130697485238,1,1,0.0,0.0,1,1,False,Raydium,dex,Fapcoin,1,medium,False,26.87,tail
8vGr1eX9vfpootWiUPYa5kYoGx9bTuRy2Xc4dNMrpump,Fapcoin,6417.1,121.82130697485238,1,False,0,True,1,False,0,False,0,False,0,6417.1,121.82130697485238,1,1,0.0,0.0,1,1,False,Raydium,dex,sFAP,1,medium,False,26.87,tail
5SD4mnz5kNhnAmVQKKX911XBY6RJcqCD4pkH699bP5U3,$PINKGUY,6415.18,0.0,1,False,0,True,1,False,0,False,0,False,0,6415.18,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
D3QiRT12vKBpj87h99ufQFz4mCpbPC7JVy1U6NRKpump,plankton,6414.39,4.209407227721332,1,False,0,True,1,False,0,False,0,False,0,6414.39,4.209407227721332,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,FIDA,6421.517521061138,28120.3758744291,1,True,1,False,0,False,0,False,0,False,0,6421.517521061138,28120.3758744291,1,1,0.0,0.0,1,1,False,Orca,dex,USDC,1,medium,False,26.87,tail
FqxLaDYUYTWgCfgom4G2dR1FxjiupB9RN9BvkDp3oGFx,BOBAFETT,6414.15,48.49888988918358,1,False,0,True,1,False,0,False,0,False,0,6414.15,48.49888988918358,1,1,0.0,0.0,1,1,False,Raydium,dex,USD1,1,medium,False,26.87,tail
JBAqVQHRmZtrcSdZXtBodmUrmKwDhn4eZusbLyD6bonk,CHAD,6398.55,0.0,1,False,0,True,1,False,0,False,0,False,0,6398.55,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USD1,1,medium,False,26.87,tail
8arEYgkmJgp6GDorP1wjby4z7JiR7VbVEpDZY1hCbBAr,FURB,6397.395,0.38390015572517816,1,False,0,True,1,False,0,False,0,False,0,6397.395,0.38390015572517816,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
3C9wF1D3bBju844a8UvrW2EmBfWjBc6Y8RXaz3T2h59Q,SCA,6411.23,58.21978318287037,1,False,0,True,1,False,0,False,0,False,0,6411.23,58.21978318287037,1,1,0.0,0.0,1,1,False,Raydium,dex,USDC,1,medium,False,26.87,tail
CL4KcMhPpEeNmR7rK7RHsLSTqshoYpasSxHHhduamfe6,OCO,6400.255,0.0,1,False,0,True,1,False,0,False,0,False,0,6400.255,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
4J4W2tdq8gLLEdrq62HqCAbpPAci8SSQdSVvy6uLpump,COPE,6396.52,0.0,1,False,0,True,1,False,0,False,0,False,0,6396.52,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.87,tail
5yLVCZFVNAKnDP7xURTSt4uKp4P1sZBvD6MZR4hfpump,ELON,6368.255,6.230986454734076,1,False,0,True,1,False,0,False,0,False,0,6368.255,6.230986454734076,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
J8at87QBfVwWZHUQZz4M6RANmuz1pGGYKYxzwSriKrCh,PHP,6369.08,0.0,1,False,0,True,1,False,0,False,0,False,0,6369.08,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDT,1,medium,False,26.86,tail
9nKSYk9Fdq3FSHv9mR362qKfxe4WtJNf2P6vMgb2hhaR,SLIME,6373.475,0.0,1,False,0,True,1,False,0,False,0,False,0,6373.475,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
9x95FiTNfS4RedVA5sWdyaa33rHJu1J4rjkkUfD44TAh,DOGE,6392.33,0.0,1,False,0,True,1,False,0,False,0,False,0,6392.33,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDT,1,medium,False,26.86,tail
star9agSpjiFe3M49B3RniVU4CMBBEK3Qnaqn3RGiFM,USD*,6378.596877781203,38367.4522194088,1,True,1,False,0,False,0,False,0,False,0,6378.596877781203,38367.4522194088,1,1,0.0,0.0,1,1,False,Orca,dex,ONyc,1,medium,False,26.86,tail
73rzMJ8uEqjAf5vE1YPGrXbg7Cb2Yv85EoxpJh2mpump,glam,6365.28,0.0,1,False,0,True,1,False,0,False,0,False,0,6365.28,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
DiSSgY193v74dcd3bZXKwKrbVRhCFFCG2dGA4dTzd1aP,PHP,6366.295,0.0,1,False,0,True,1,False,0,False,0,False,0,6366.295,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,USDT,1,medium,False,26.86,tail
AQQuzEdnXAygysGNhNi3pUp7G3QLtweuqsSpmYY5iv1L,BOBO,6363.86,0.0,1,False,0,True,1,False,0,False,0,False,0,6363.86,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
Eg62MR4n7xX5vfvCqkP8LypbYsGK7EkfDi69pkycYhat,GWART,6361.9,0.0,1,False,0,True,1,False,0,False,0,False,0,6361.9,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
J2LWsSXx4r3pYbJ1fwuX5Nqo7PPxjcGPpUb2zHNadWKa,DPLN,6365.26,53.54594711163377,1,False,0,True,1,False,0,False,0,False,0,6365.26,53.54594711163377,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
pr1Me7tWgYawfbZMLQDxoL7bD6KhyBYctp72rEengmW,PRIME,6372.44,0.0,1,False,0,True,1,False,0,False,0,False,0,6372.44,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
PD11M8MB8qQUAiWzyEK4JwfS8rt7Set6av6a5JYpump,AICRYNODE,6380.495,21.949899990446063,1,False,0,True,1,False,0,False,0,False,0,6380.495,21.949899990446063,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
9qf13CLySfKS3szRcZkWDX4rFEs5FZDfcV24ocTey82V,LOKI,6379.9,0.0,1,False,0,True,1,False,0,False,0,False,0,6379.9,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
2zwuFv4tzMrJMA3Gq5nNH3i4ojWPtCkjmGzTMXe4RpMc,BLOCK,6382.38,0.0,1,False,0,True,1,False,0,False,0,False,0,6382.38,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
56sDqbDNaRwP6HK1o9wpYtzE5PAkNePsQe52oPx1pump,PONKEI,6383.085,0.0,1,False,0,True,1,False,0,False,0,False,0,6383.085,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
86dDPpq4LAr5UAJA2toUcfPNxDBi2xE7PVCXTUnJKwNR,LUHU,6377.04,0.0,1,False,0,True,1,False,0,False,0,False,0,6377.04,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
nnt8dZU4ZSiPXUdcmku4VcJFmhp7SsNDipzBKSppump,BOBLS,6375.54,15.195405646742875,1,False,0,True,1,False,0,False,0,False,0,6375.54,15.195405646742875,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
Fa254wjHmaMB79KwaErzvHA9HELHkiS9DKYFUhqbonk,SPSN,6384.14,3.756304787037191,1,False,0,True,1,False,0,False,0,False,0,6384.14,3.756304787037191,1,1,0.0,0.0,1,1,False,Raydium,dex,USD1,1,medium,False,26.86,tail
FEhdm96R3mSmGCXJ5pWA7fchd6oygDMATKFzQVsLbonk,Trump1,6384.305,13.774389579031018,1,False,0,True,1,False,0,False,0,False,0,6384.305,13.774389579031018,1,1,0.0,0.0,1,1,False,Raydium,dex,USD1,1,medium,False,26.86,tail
8qM3SEzaccV7Hb19xGoLXU9mv7CJbuVFkbFJpWA1Lray,DF,6389.13,0.0,1,False,0,True,1,False,0,False,0,False,0,6389.13,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
5HTp1ebDeBcuRaP4J6cG3r4AffbP4dtcrsS7YYT7pump,NEROBOSS,6385.135,3.973844593848879,1,False,0,True,1,False,0,False,0,False,0,6385.135,3.973844593848879,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
66nX8FmWEENXLUMx5oq3rCiktMHVsEdaVbVEL6FBW5dh,CMONK,6386.265,0.0,1,False,0,True,1,False,0,False,0,False,0,6386.265,0.0,1,1,0.0,0.0,1,1,False,Raydium,dex,WSOL,1,medium,False,26.86,tail
