token_symbol,token_mint,protocol,venue_type,tvl_usd,volume_usd,pool_id,pool_name
Fartcoin,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,Meteora,dex,108589.92607115096,502732.03955767816,6wJ7W3oHj7ex6MVFp2o26NSof3aey7U8Brs8E371WCXA,Fartcoin-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,108589.92607115096,502732.03955767816,6wJ7W3oHj7ex6MVFp2o26NSof3aey7U8Brs8E371WCXA,Fartcoin-SOL
INF,5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,Meteora,dex,107519.18644701556,197535.8613566362,H1tk6dsTZniLopJPnHnNQ4L2PDSp7he1vS7sTLeNLZMo,JupSOL-INF
JupSOL,jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,Meteora,dex,107519.18644701556,197535.8613566362,H1tk6dsTZniLopJPnHnNQ4L2PDSp7he1vS7sTLeNLZMo,JupSOL-INF
SOL,So11111111111111111111111111111111111111112,Meteora,dex,106761.4337883628,82298.64975348112,HqvTca1hY9sRwLsTnBYnfdLJ1vbhsJyKtToD9xxrRTPb,COPPERINU-SOL
COPPERINU,61Wj56QgGyyB966T7YsMzEAKRLcMvJpDbPzjkrCZc4Bi,Meteora,dex,106761.4337883628,82298.64975348112,HqvTca1hY9sRwLsTnBYnfdLJ1vbhsJyKtToD9xxrRTPb,COPPERINU-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,106484.11899525426,70500.60063002058,2RX1ZogEMsjv1YjMF3m5U1DN7gVCtSLaQHs27F17ECve,WOJAK-SOL
WOJAK,8J69rbLTzWWgUJziFY8jeu5tDwEPBwUz4pKBMr5rpump,Meteora,dex,106484.11899525426,70500.60063002058,2RX1ZogEMsjv1YjMF3m5U1DN7gVCtSLaQHs27F17ECve,WOJAK-SOL
SCS,SCSuPPNUSypLBsV4darsrYNg4ANPgaGhKhsA3GmMyjz,Meteora,dex,104758.2766512132,3614.945276926667,BzYotLjMtGY8dRtDWEqGqCNCayuy3htaxdp2oSkNETV1,SCS-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,104758.2766512132,3614.945276926667,BzYotLjMtGY8dRtDWEqGqCNCayuy3htaxdp2oSkNETV1,SCS-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,101022.68509163025,158635.81346546652,3WY9N19nTtPSqrbWTeaFn2HfJ9MfdyLRSrRvy97GnDgY,TripleT-SOL
TripleT,J8PSdNP3QewKq2Z1JJJFDMaqF7KcaiJhR7gbr5KZpump,Meteora,dex,101022.68509163025,158635.81346546652,3WY9N19nTtPSqrbWTeaFn2HfJ9MfdyLRSrRvy97GnDgY,TripleT-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,100959.27858955675,223158.81998903505,3DupsT51RJp3z3yoAcwsXoBgFZitFo7fdRfgW6ZqDN3Z,SOL-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,100959.27858955675,223158.81998903505,3DupsT51RJp3z3yoAcwsXoBgFZitFo7fdRfgW6ZqDN3Z,SOL-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,98440.84696430479,28547.953470791344,gPchZYUR4prBpYr4BQDZdB4fwYxWSh8h2rY83CQxN61,POLYMARKET-USDC
POLYMARKET,Pre8AREmFPtoJFT8mQSXQLh56cwJmM7CFDRuoGBZiUP,Meteora,dex,98440.84696430479,28547.953470791344,gPchZYUR4prBpYr4BQDZdB4fwYxWSh8h2rY83CQxN61,POLYMARKET-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,97857.24773227514,11214.94511829412,FkkbETZWmBFXqVHLxZHJAyML2YeEuAjfm2U7yywckQiQ,WLD-USDC
WLD,DN4L5JE9VuGpMt1SsEWqyybUqyrYuWuywmTq7Q5GVDFK,Meteora,dex,97857.24773227514,11214.94511829412,FkkbETZWmBFXqVHLxZHJAyML2YeEuAjfm2U7yywckQiQ,WLD-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,96850.49580764098,28346.13197749477,8e8EiakqpXzeJoZ1h5ZrTSN6SsXXukP2JN2E9N6cFwKm,JLP-SOL
JLP,27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,Meteora,dex,96850.49580764098,28346.13197749477,8e8EiakqpXzeJoZ1h5ZrTSN6SsXXukP2JN2E9N6cFwKm,JLP-SOL
neet,Ce2gx9KGXJ6C9Mp5b5x1sn9Mg87JwEbrQby4Zqo3pump,Meteora,dex,95439.76936497515,81641.8633014728,BkocTzcvrhjwy38EYVyvhhVydeyqedasLVCJ8Z2HFyCN,neet-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,95439.76936497515,81641.8633014728,BkocTzcvrhjwy38EYVyvhhVydeyqedasLVCJ8Z2HFyCN,neet-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,94467.92633755936,395841.5510011055,46CgAPEz8V2e9UL5PDa3JNWFW6sk7uFCj7TjdB3XbKD3,HYPE-SOL
HYPE,98sMhvDwXj1RQi5c5Mndm3vPe9cBqPrbLaufMXFNMh5g,Meteora,dex,94467.92633755936,395841.5510011055,46CgAPEz8V2e9UL5PDa3JNWFW6sk7uFCj7TjdB3XbKD3,HYPE-SOL
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,91580.3188604249,8279.831189889643,6WTbcDmtqDNwxxLe9YzHzpSSBKQ7AduZG7SmYWpRwjZZ,USDC-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,91580.3188604249,8279.831189889643,6WTbcDmtqDNwxxLe9YzHzpSSBKQ7AduZG7SmYWpRwjZZ,USDC-SOL
arc,61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump,Meteora,dex,90139.28440078141,282464.70952431107,4qLjN2jnhCqS741hkkSP1DnznLNe5wA5buJRSUtbSWk7,arc-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,90139.28440078141,282464.70952431107,4qLjN2jnhCqS741hkkSP1DnznLNe5wA5buJRSUtbSWk7,arc-SOL
HYPE,98sMhvDwXj1RQi5c5Mndm3vPe9cBqPrbLaufMXFNMh5g,Meteora,dex,89788.75980555832,34357.93331111467,DXfnX2oCJAcfBC8A7MB1UamcrT9eeERxWP2RduHkrbN,HYPE-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,89788.75980555832,34357.93331111467,DXfnX2oCJAcfBC8A7MB1UamcrT9eeERxWP2RduHkrbN,HYPE-USDC
JUP,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,Meteora,dex,89550.7472788715,31923.723444194868,6cDtJkcJKFEsGDhptmgvy3XtbwyRqnW3GoGcmnwVzJ7U,JUP-bSOL
bSOL,bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,Meteora,dex,89550.7472788715,31923.723444194868,6cDtJkcJKFEsGDhptmgvy3XtbwyRqnW3GoGcmnwVzJ7U,JUP-bSOL
META,METAwkXcqyXKy1AtsSgJ8JiUHwGCafnZL38n3vYmeta,Meteora,dex,87683.53156252933,39479.000075358694,2e3dimMUyj67E8GELwcD96HiJeXa4diKVkmn8A5wf4rt,META-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,87683.53156252933,39479.000075358694,2e3dimMUyj67E8GELwcD96HiJeXa4diKVkmn8A5wf4rt,META-SOL
MET,METvsvVRapdj9cFLzq4Tr43xK4tAjQfwX76z3n6mWQL,Meteora,dex,86532.45757791998,204185.9123529678,FzA8Fji7xdr9jfN7Y2YCUGLYwBzqP1eicKA4dX4m8BJg,MET-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,86532.45757791998,204185.9123529678,FzA8Fji7xdr9jfN7Y2YCUGLYwBzqP1eicKA4dX4m8BJg,MET-SOL
SKR,SKRbvo6Gf7GondiT3BbTfuRDPqLWei4j2Qy2NPGZhW3,Meteora,dex,85864.8903551314,164362.60343825826,CFC6n181TdaxSZWNxYH5MmoLsVAf2V94bzWSbdhu8TgH,SKR-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,85864.8903551314,164362.60343825826,CFC6n181TdaxSZWNxYH5MmoLsVAf2V94bzWSbdhu8TgH,SKR-SOL
ZBCN,ZBCNpuD7YMXzTHB2fhGkGi78MNsHGLRXUhRewNRm9RU,Meteora,dex,85800.3617096771,281545.8789996943,5VXPSSnSxa2bP9HPdHXt9pCXVyfwXwRN8HRE2pyoN88M,ZBCN-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,85800.3617096771,281545.8789996943,5VXPSSnSxa2bP9HPdHXt9pCXVyfwXwRN8HRE2pyoN88M,ZBCN-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,84456.60028180134,94867.141767789,EnWuoyUfQHBNN7zUpBLnbgarGwtW6pbLqV7NM3eXRHTM,我的刀盾-SOL
我的刀盾,6iA73gWCKkLWKbVr8rgibV57MMRxzsaqS9cWpgKBpump,Meteora,dex,84456.60028180134,94867.141767789,EnWuoyUfQHBNN7zUpBLnbgarGwtW6pbLqV7NM3eXRHTM,我的刀盾-SOL
ETH,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,Meteora,dex,83840.04394183372,6059.466319945919,DYmirDZoK5WW63HGLWLRyKfkGMKknGhzqts98gPVQ1BX,WBTC-ETH
WBTC,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,Meteora,dex,83840.04394183372,6059.466319945919,DYmirDZoK5WW63HGLWLRyKfkGMKknGhzqts98gPVQ1BX,WBTC-ETH
maxxing,32CdQdBUxbCsLy5AUHWmyidfwhgGUr9N573NBUrDpump,Meteora,dex,81173.38101407605,81069.28205315894,HBdya3uzChN6XwjL7E83pTDEnYzrEwzSwdjaB9b849eF,maxxing-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,81173.38101407605,81069.28205315894,HBdya3uzChN6XwjL7E83pTDEnYzrEwzSwdjaB9b849eF,maxxing-SOL
ZEC,A7bdiYdS5GjqGFtxf17ppRHtDKPkkRqbKtR27dxvQXaS,Meteora,dex,80682.9512359962,165433.7864763823,9ToMYnmEeYKc1AWYAFo8yjPKM1bt3vPhgw1U6qh9RxBd,ZEC-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,80682.9512359962,165433.7864763823,9ToMYnmEeYKc1AWYAFo8yjPKM1bt3vPhgw1U6qh9RxBd,ZEC-USDC
Punch,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,Meteora,dex,78240.59894944432,677598.8108830187,AaCGocTxrRjqqRPsncCAYBGZJPS2faqsJzdpDizFufss,Punch-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,78240.59894944432,677598.8108830187,AaCGocTxrRjqqRPsncCAYBGZJPS2faqsJzdpDizFufss,Punch-SOL
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,76674.04810650463,18228.965605771933,9JbJHAxgfJ7iedEde1pD2haqMJZ4Z4n3FcbroB2nZJT3,META-USDC
META,METAwkXcqyXKy1AtsSgJ8JiUHwGCafnZL38n3vYmeta,Meteora,dex,76674.04810650463,18228.965605771933,9JbJHAxgfJ7iedEde1pD2haqMJZ4Z4n3FcbroB2nZJT3,META-USDC
memecoin,Bb4jR951QtVjeFAYFLBYXDSMKjbTDroCLPbFLdd7pump,Meteora,dex,76369.7922286627,151916.21881792817,6b56mFU6GPopawa6hHtkpf5KYKGWPgGUuGNytCMvcZEp,memecoin-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,76369.7922286627,151916.21881792817,6b56mFU6GPopawa6hHtkpf5KYKGWPgGUuGNytCMvcZEp,memecoin-SOL
HODL,Hh3oTaqDCKKfdBgsQEvxp9sUwyNf8x9qmKqEMLBWpump,Meteora,dex,75764.60579362875,95756.14616983742,BXCm85pht93o9EJ3y89NmkDkwxa4q7WTYgSu5h6Jk7Xm,HODL-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,75764.60579362875,95756.14616983742,BXCm85pht93o9EJ3y89NmkDkwxa4q7WTYgSu5h6Jk7Xm,HODL-SOL
AVAX,avaxGHCq3T7hoxd73oY2KY9hJSTaeMibXvHy5KNzh5D,Meteora,dex,75120.53308880122,24043.56457962066,TU6cbbZGKHHuUNLYwWZLuQ99tPW2Nr6BAn3LCevtY29,AVAX-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,75120.53308880122,24043.56457962066,TU6cbbZGKHHuUNLYwWZLuQ99tPW2Nr6BAn3LCevtY29,AVAX-USDC
Pigeon,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,Meteora,dex,74346.78073573764,161715.6764817132,HiSBtzHFeFDADpUAhYDdftqJCAi3XzwsTYsDDHqfMjTJ,Pigeon-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,74346.78073573764,161715.6764817132,HiSBtzHFeFDADpUAhYDdftqJCAi3XzwsTYsDDHqfMjTJ,Pigeon-SOL
我的刀盾,6iA73gWCKkLWKbVr8rgibV57MMRxzsaqS9cWpgKBpump,Meteora,dex,72535.1259574291,124796.6275435911,7Y9JYKKZV824idJewK6e4CN4C9jEm3x4xHzpZfhT3bAs,我的刀盾-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,72535.1259574291,124796.6275435911,7Y9JYKKZV824idJewK6e4CN4C9jEm3x4xHzpZfhT3bAs,我的刀盾-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,71975.77020651344,3453.2326650004497,91Q7G5n6Ux2qYo8vMMiuPGY5bJrjbuMucc8kmncAuqqn,SOL-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,71975.77020651344,3453.2326650004497,91Q7G5n6Ux2qYo8vMMiuPGY5bJrjbuMucc8kmncAuqqn,SOL-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,71586.89747259143,19928.260642520974,AvpjYo2akRt8xCSWHVgcnXD6JwjiSdMK3gBFwCERWEyB,MET-SOL
MET,METvsvVRapdj9cFLzq4Tr43xK4tAjQfwX76z3n6mWQL,Meteora,dex,71586.89747259143,19928.260642520974,AvpjYo2akRt8xCSWHVgcnXD6JwjiSdMK3gBFwCERWEyB,MET-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,69635.238784607,271202.82465500286,7E7KLbXg3uz1GL4KmLMrVWYmCCFShu8uq8iq65dvFktw,LOL-SOL
LOL,34q2KmCvapecJgR6ZrtbCTrzZVtkt3a5mHEA3TuEsWYb,Meteora,dex,69635.238784607,271202.82465500286,7E7KLbXg3uz1GL4KmLMrVWYmCCFShu8uq8iq65dvFktw,LOL-SOL
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,66485.38865268114,103841.69109940914,AnJacX3hQQbzQkhXbBTEGVJJ36HfuL5w1Xe7uyA9LzK7,JLP-USDC
JLP,27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,Meteora,dex,66485.38865268114,103841.69109940914,AnJacX3hQQbzQkhXbBTEGVJJ36HfuL5w1Xe7uyA9LzK7,JLP-USDC
KLED,1zJX5gRnjLgmTpq5sVwkq69mNDQkCemqoasyjaPW6jm,Meteora,dex,66192.41636919804,32541.007142195165,H4uj7z5LExamnP127jAQ5zsk2uqhLrqB3JttMMmZLdNx,KLED-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,66192.41636919804,32541.007142195165,H4uj7z5LExamnP127jAQ5zsk2uqhLrqB3JttMMmZLdNx,KLED-SOL
ZEC,A7bdiYdS5GjqGFtxf17ppRHtDKPkkRqbKtR27dxvQXaS,Meteora,dex,66060.07714094943,280189.5474370896,8eybKAvjKJryVweQLg8SRgwUfdP7wHYJ5yyqgfE82DQA,ZEC-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,66060.07714094943,280189.5474370896,8eybKAvjKJryVweQLg8SRgwUfdP7wHYJ5yyqgfE82DQA,ZEC-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,64405.99695326932,36067.713795193275,AGCBHFULSCgbukocriy15e2T3LaU1UiKHB2KEwdXovG4,abcdefg-SOL
abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,Meteora,dex,64405.99695326932,36067.713795193275,AGCBHFULSCgbukocriy15e2T3LaU1UiKHB2KEwdXovG4,abcdefg-SOL
BNB,9gP2kCy3wA1ctvYWQk75guqXuHfrEomqydHLtcTCqiLa,Meteora,dex,63211.13090882289,17128.55535052256,AR6R5D8b5vtDqYCBDfSh6BSsw9n96gVfgBYaFKYNT3Z,BNB-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,63211.13090882289,17128.55535052256,AR6R5D8b5vtDqYCBDfSh6BSsw9n96gVfgBYaFKYNT3Z,BNB-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,62319.83556805095,4430.071705814171,AuHsaRkwk9TVTZv7uF2VJfwwRPZRky7Ah2ktKnACPFW3,wNEAR-USDC
wNEAR,3ZLekZYq2qkZiSpnSvabjit34tUkjSwD1JFuW9as9wBG,Meteora,dex,62319.83556805095,4430.071705814171,AuHsaRkwk9TVTZv7uF2VJfwwRPZRky7Ah2ktKnACPFW3,wNEAR-USDC
SKR,SKRbvo6Gf7GondiT3BbTfuRDPqLWei4j2Qy2NPGZhW3,Meteora,dex,61051.36768403024,172903.412090141,9JivMChLZWRk7bKf89cFLXfnXeEMqsPrgdHHymfS7Vcm,SKR-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,61051.36768403024,172903.412090141,9JivMChLZWRk7bKf89cFLXfnXeEMqsPrgdHHymfS7Vcm,SKR-SOL
Punch,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,Meteora,dex,59513.10114091902,38018.12304558657,CU9G7NV93eoqcS9iXWfZPtkNvB4nV4ZmdaN9LpFtPLwz,Punch-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,59513.10114091902,38018.12304558657,CU9G7NV93eoqcS9iXWfZPtkNvB4nV4ZmdaN9LpFtPLwz,Punch-SOL
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,59379.49168911255,3980.2234683540264,9oCwYQJYCWHeXnodFCxdqY1kV4uBPo5P7yWGkNJ2Wjj3,SOL-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,59379.49168911255,3980.2234683540264,9oCwYQJYCWHeXnodFCxdqY1kV4uBPo5P7yWGkNJ2Wjj3,SOL-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,58835.60890124779,410150.5192232706,2uPXjBC2bgg9gZNn5jmMQ6d6C1FpL2wnANkAd2QB5ZJ6,ROCKET-SOL
ROCKET,4YiLHDR4B4pE4R5GUMA8HG8YunyeLwcobtEtvwMupump,Meteora,dex,58835.60890124779,410150.5192232706,2uPXjBC2bgg9gZNn5jmMQ6d6C1FpL2wnANkAd2QB5ZJ6,ROCKET-SOL
swarms,74SBV4zDXxTRgv1pEMoECskKBkZHc2yGPnc7GYVepump,Meteora,dex,58110.79534463637,9366.393773750104,31dBZEQuukZRZFjwjt4kRQ9tnymZ3sMCPYNYUD3mZUT4,swarms-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,58110.79534463637,9366.393773750104,31dBZEQuukZRZFjwjt4kRQ9tnymZ3sMCPYNYUD3mZUT4,swarms-USDC
PENGU,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,Meteora,dex,55844.23032876053,108029.78975251615,A3N64gxHQL8b2cQ75JM3nVqoRFYWmntaEUFfDmhYe1Nv,PENGU-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,55844.23032876053,108029.78975251615,A3N64gxHQL8b2cQ75JM3nVqoRFYWmntaEUFfDmhYe1Nv,PENGU-SOL
META,METADDFL6wWMWEoKTFJwcThTbUmtarRJZjRpzUvkxhr,Meteora,dex,54425.94608808092,3187.0513477153613,6keoGHNmqDgLm6Cn27i2SWXzAr2N2U92mr5E6jibcaDE,META-META
META,METAwkXcqyXKy1AtsSgJ8JiUHwGCafnZL38n3vYmeta,Meteora,dex,54425.94608808092,3187.0513477153613,6keoGHNmqDgLm6Cn27i2SWXzAr2N2U92mr5E6jibcaDE,META-META
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,54345.20987939025,99562.1629201399,FwwBTBNZNAnvFeo5MSL372tupj7tVs7ZnypxNX6g6Lzz,LIT-USDC
LIT,EicWvteVi2fWepEzS3FYWsnuPoP6caZfjnKqNvydLjCH,Meteora,dex,54345.20987939025,99562.1629201399,FwwBTBNZNAnvFeo5MSL372tupj7tVs7ZnypxNX6g6Lzz,LIT-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,53589.62799818348,116567.24246877542,Gm57qDq4vCH4bDjkjYxHbRG143f8YXmnxb1iXdxjE9T9,MON-USDC
MON,CrAr4RRJMBVwRsZtT62pEhfA9H5utymC2mVx8e7FreP2,Meteora,dex,53589.62799818348,116567.24246877542,Gm57qDq4vCH4bDjkjYxHbRG143f8YXmnxb1iXdxjE9T9,MON-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,52652.97856467934,47055.95752219363,4ZeeNAHJJbLdoyaK7kjR3veLxCZmgjuBjr2AGS33Wu6f,PsyopAnime-SOL
PsyopAnime,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,Meteora,dex,52652.97856467934,47055.95752219363,4ZeeNAHJJbLdoyaK7kjR3veLxCZmgjuBjr2AGS33Wu6f,PsyopAnime-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,51803.0165738254,48524.27791519754,3D9MyL5iD9uqbe2FYvivHsywHWr3nJR1krEcEWXUCGzr,SOL-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,51803.0165738254,48524.27791519754,3D9MyL5iD9uqbe2FYvivHsywHWr3nJR1krEcEWXUCGzr,SOL-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,51731.87589143858,18441.04672808138,2FAaQdbzVN5NJWhqSQsBZhJFivYDMycRTDJBzxmKKAig,MET-USDC
MET,METvsvVRapdj9cFLzq4Tr43xK4tAjQfwX76z3n6mWQL,Meteora,dex,51731.87589143858,18441.04672808138,2FAaQdbzVN5NJWhqSQsBZhJFivYDMycRTDJBzxmKKAig,MET-USDC
PUMPCADE,Eg2ymQ2aQqjMcibnmTt8erC6Tvk9PVpJZCxvVPJz2agu,Meteora,dex,51483.6524525169,278115.5473578462,uw84JwsBzRVcQM1ykWGTwzxhPQB8tWECbYGaQA6VhBC,PUMPCADE-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,51483.6524525169,278115.5473578462,uw84JwsBzRVcQM1ykWGTwzxhPQB8tWECbYGaQA6VhBC,PUMPCADE-SOL
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,51113.6940318545,4450.101355918742,31p1hptjhFo6ZD8oBqkfutNXQKGGPyi7YcEAfsyKW777,Bonk-USDC
Bonk,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,Meteora,dex,51113.6940318545,4450.101355918742,31p1hptjhFo6ZD8oBqkfutNXQKGGPyi7YcEAfsyKW777,Bonk-USDC
PENGU,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,Meteora,dex,50373.30689481898,15145.650625247374,9uX6G8ZaRVxGSVybyYwqjHdgA1hgQqsospqD4m1sG3u2,PENGU-USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Meteora,dex,50373.30689481898,15145.650625247374,9uX6G8ZaRVxGSVybyYwqjHdgA1hgQqsospqD4m1sG3u2,PENGU-USDC
SOL,So11111111111111111111111111111111111111112,Meteora,dex,50207.21276569698,17448.94291345535,H4M4V8Hc5p5rspTLs1VACRNUaU1vmgVEqoYfekbbVFqc,MET-SOL
MET,METvsvVRapdj9cFLzq4Tr43xK4tAjQfwX76z3n6mWQL,Meteora,dex,50207.21276569698,17448.94291345535,H4M4V8Hc5p5rspTLs1VACRNUaU1vmgVEqoYfekbbVFqc,MET-SOL
GOLD,GoLDppdjB1vDTPSGxyMJFqdnj134yH6Prg9eqsGDiw6A,Meteora,dex,49957.03286481876,57294.277844874945,C4LZ1YcqVbbCh3WqDuig7zQpG24o4UUDXwdJjhoy7PjR,GOLD-XAUt0
XAUt0,AymATz4TCL9sWNEEV9Kvyz45CHVhDZ6kUgjTJPzLpU9P,Meteora,dex,49957.03286481876,57294.277844874945,C4LZ1YcqVbbCh3WqDuig7zQpG24o4UUDXwdJjhoy7PjR,GOLD-XAUt0
SOL,So11111111111111111111111111111111111111112,Meteora,dex,49850.37580814232,321257.82172922057,Eio6hAieGTAmKgfvbEfbnXke6o5kfEd74tqHm2Z9SFjf,JUP-SOL
JUP,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,Meteora,dex,49850.37580814232,321257.82172922057,Eio6hAieGTAmKgfvbEfbnXke6o5kfEd74tqHm2Z9SFjf,JUP-SOL
PUMPCADE,Eg2ymQ2aQqjMcibnmTt8erC6Tvk9PVpJZCxvVPJz2agu,Meteora,dex,48956.27908914428,86874.85683296091,DxzGiD1HNDvtjHqPXXimoCEGTtFkCiDqp86G593UxA5i,PUMPCADE-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,48956.27908914428,86874.85683296091,DxzGiD1HNDvtjHqPXXimoCEGTtFkCiDqp86G593UxA5i,PUMPCADE-SOL
SOL,So11111111111111111111111111111111111111112,Meteora,dex,48269.50345935766,552655.4762753202,8QjxUhHUBJJvHn3GCAqZqoevNZkr7D641JBRLFwqnhNk,ANIME-SOL
ANIME,82MmG1uH2BWLyoU7VCFYMohP9CT63q5paiKHAAAn3zWx,Meteora,dex,48269.50345935766,552655.4762753202,8QjxUhHUBJJvHn3GCAqZqoevNZkr7D641JBRLFwqnhNk,ANIME-SOL
cbBTC,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,Meteora,dex,47140.77728687086,18236.261625344265,AmwBErg7v39CRnwYirbG5Ssy7Ps3qHo6nA9ttmsZmfDm,zBTC-cbBTC
zBTC,zBTCug3er3tLyffELcvDNrKkCymbPWysGcWihESYfLg,Meteora,dex,47140.77728687086,18236.261625344265,AmwBErg7v39CRnwYirbG5Ssy7Ps3qHo6nA9ttmsZmfDm,zBTC-cbBTC
